Filename,Omega_m,Omega_b,h,n_s,sigma_8,logMmin,sigma_logM,logM0,logM1,alpha,id
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/389/diag/galaxies/hod03891_wst.h5,0.2869,0.04175,0.8457,0.8463,0.7927,1.4842104138689018,13.576251612580702,14.514628794516506,13.473868676860857,0.11075008859394261,389
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/389/diag/galaxies/hod03894_wst.h5,0.2869,0.04175,0.8457,0.8463,0.7927,0.10810332255979388,14.064478155311066,13.571690819015025,13.126652785636626,0.3345928919151925,389
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/389/diag/galaxies/hod03892_wst.h5,0.2869,0.04175,0.8457,0.8463,0.7927,0.8757255110855089,13.513764166626455,13.484326168966373,12.909741181057313,0.10436882081350682,389
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/389/diag/galaxies/hod03893_wst.h5,0.2869,0.04175,0.8457,0.8463,0.7927,0.8677161869513627,14.251611635633424,14.466793549772337,12.330266503554958,0.11591586119215339,389
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1298/diag/galaxies/hod12984_wst.h5,0.3757,0.04709,0.6601,0.9613,0.8071,1.0471522456013935,14.053894023796275,14.526405077967496,13.034215014458018,0.3431040879939511,1298
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1298/diag/galaxies/hod12982_wst.h5,0.3757,0.04709,0.6601,0.9613,0.8071,1.3633895627986448,14.701241408112935,13.285154495844072,12.63223848327418,0.3902186300601864,1298
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1298/diag/galaxies/hod12981_wst.h5,0.3757,0.04709,0.6601,0.9613,0.8071,0.6172236926110741,14.113941626346502,13.917121539044388,12.766558487677159,0.3779808556002823,1298
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1298/diag/galaxies/hod12985_wst.h5,0.3757,0.04709,0.6601,0.9613,0.8071,0.2519484992555437,14.269833653657164,13.619214692032337,13.159882671625368,0.5594005339632606,1298
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1298/diag/galaxies/hod12983_wst.h5,0.3757,0.04709,0.6601,0.9613,0.8071,0.1740524229414651,14.157827665279711,14.020131946114985,13.730589521373034,0.1785843332148556,1298
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1163/diag/galaxies/hod11633_wst.h5,0.4465,0.03131,0.8329,1.0419,0.9867,0.07410012008733857,13.42122145215033,13.247744882914386,13.459379656855633,0.22182975248621342,1163
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1163/diag/galaxies/hod11634_wst.h5,0.4465,0.03131,0.8329,1.0419,0.9867,1.4642316116519634,13.631571510030174,13.168754063689024,12.289133699505491,0.5861227018354722,1163
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1163/diag/galaxies/hod11632_wst.h5,0.4465,0.03131,0.8329,1.0419,0.9867,0.05665892832215419,14.972261060062754,13.359899056919373,12.904370923757684,0.24854880225438794,1163
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1163/diag/galaxies/hod11631_wst.h5,0.4465,0.03131,0.8329,1.0419,0.9867,0.043966633413518696,14.637674515833368,13.57730947250954,13.735887518121906,0.35571718589071355,1163
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1163/diag/galaxies/hod11635_wst.h5,0.4465,0.03131,0.8329,1.0419,0.9867,0.6211897131516395,13.403844253676402,14.100163673053231,13.339710440521749,0.16618880512805442,1163
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/226/diag/galaxies/hod02261_wst.h5,0.1649,0.03393,0.7485,1.1111,0.9247,1.2225731544474654,13.53752524063467,14.778933265202918,13.225291799070622,0.5842492299612618,226
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/226/diag/galaxies/hod02264_wst.h5,0.1649,0.03393,0.7485,1.1111,0.9247,0.4340291289195021,13.84380201915941,13.508466669984543,12.213372512527068,0.494714690677338,226
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/226/diag/galaxies/hod02262_wst.h5,0.1649,0.03393,0.7485,1.1111,0.9247,1.04958771758283,13.3321762086265,13.18294127438136,13.53140221593666,0.5253207534898552,226
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/226/diag/galaxies/hod02263_wst.h5,0.1649,0.03393,0.7485,1.1111,0.9247,0.21049041426301346,14.542600428919934,14.007012393372476,13.495723454864454,0.28505063039874834,226
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/226/diag/galaxies/hod02265_wst.h5,0.1649,0.03393,0.7485,1.1111,0.9247,1.0382837826578482,13.465529031610846,14.74390487106355,13.975410789022128,0.24731644677074358,226
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1857/diag/galaxies/hod18572_wst.h5,0.3351,0.03319,0.5439,0.9117,0.6113,1.292692861040948,14.861429607867699,13.21727337544853,13.586261258778745,0.24543331701300522,1857
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1857/diag/galaxies/hod18575_wst.h5,0.3351,0.03319,0.5439,0.9117,0.6113,0.21946875788355608,14.895752388782219,14.317853754076797,13.771115212732475,0.1002835722952565,1857
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1857/diag/galaxies/hod18571_wst.h5,0.3351,0.03319,0.5439,0.9117,0.6113,0.3556004419041464,13.90044761819019,13.205645050209421,12.848451068789497,0.4526228982604179,1857
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1857/diag/galaxies/hod18574_wst.h5,0.3351,0.03319,0.5439,0.9117,0.6113,0.9778613058679474,14.548304141520134,13.486363020432538,13.274137480506607,0.5394530620810819,1857
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1857/diag/galaxies/hod18573_wst.h5,0.3351,0.03319,0.5439,0.9117,0.6113,1.2390470576785855,14.978772038603998,14.373228436528297,13.72326207813918,0.37009691723915383,1857
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1722/diag/galaxies/hod17223_wst.h5,0.4089,0.05521,0.5173,0.9765,0.8629,0.7524704703699558,13.591957071547608,13.971848869857892,12.70248203616389,0.32255663509301,1722
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1722/diag/galaxies/hod17225_wst.h5,0.4089,0.05521,0.5173,0.9765,0.8629,0.6120234353295939,14.04202095705616,13.391989989379649,13.537391862441504,0.2139225652823347,1722
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1722/diag/galaxies/hod17222_wst.h5,0.4089,0.05521,0.5173,0.9765,0.8629,0.8107294378604291,14.870639788477535,14.217710683281743,13.672897989580262,0.249668759526359,1722
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1722/diag/galaxies/hod17224_wst.h5,0.4089,0.05521,0.5173,0.9765,0.8629,1.1068048996512407,14.981628916294996,13.8213492080511,13.499025789778887,0.31191184394115445,1722
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1722/diag/galaxies/hod17221_wst.h5,0.4089,0.05521,0.5173,0.9765,0.8629,0.6809085552662795,14.495706720663454,14.455502370079758,12.94400628254894,0.11927020496567889,1722
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/24/diag/galaxies/hod00242_wst.h5,0.3925,0.03625,0.5513,0.9809,0.7975,0.5052113606857258,14.295148037240642,14.15945831084969,13.369372907543582,0.12760205568839503,24
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/24/diag/galaxies/hod00243_wst.h5,0.3925,0.03625,0.5513,0.9809,0.7975,0.6064199781819519,14.213797788204706,13.692058020211732,12.4152707384042,0.4909959938292183,24
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/24/diag/galaxies/hod00244_wst.h5,0.3925,0.03625,0.5513,0.9809,0.7975,0.1085906252395038,13.49801480883909,13.792693495315357,12.581355328034759,0.14963852548509612,24
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/24/diag/galaxies/hod00245_wst.h5,0.3925,0.03625,0.5513,0.9809,0.7975,1.4137829149500878,13.200600263054927,13.152415360889833,13.81370773334866,0.15626500230726562,24
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/24/diag/galaxies/hod00241_wst.h5,0.3925,0.03625,0.5513,0.9809,0.7975,1.0932977730150775,13.330479979388429,13.003025290591411,13.229894845953812,0.3891532854347256,24
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/151/diag/galaxies/hod01511_wst.h5,0.4541,0.05667,0.6497,0.9897,0.9655,0.10477874697215184,13.616029465471367,14.25819221889812,12.925710529565281,0.20609296321617135,151
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/151/diag/galaxies/hod01512_wst.h5,0.4541,0.05667,0.6497,0.9897,0.9655,0.6629674838584203,13.508589267876763,14.519267739935428,12.132226387355278,0.5647878717999912,151
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/151/diag/galaxies/hod01515_wst.h5,0.4541,0.05667,0.6497,0.9897,0.9655,0.8053157496295741,14.46831135627879,14.012632393726106,13.937811586322429,0.44649977986493716,151
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/151/diag/galaxies/hod01514_wst.h5,0.4541,0.05667,0.6497,0.9897,0.9655,0.11430017874110748,13.047988775592202,13.927192798976979,13.866237197450756,0.13756696618955774,151
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/151/diag/galaxies/hod01513_wst.h5,0.4541,0.05667,0.6497,0.9897,0.9655,1.379191080948155,13.643527238884138,14.612320341005978,12.119500651202797,0.2467595989518566,151
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/222/diag/galaxies/hod02222_wst.h5,0.4847,0.06867,0.8597,1.0043,0.9681,0.3141591697653416,14.69917661863476,14.454121614486732,13.454400359285557,0.24449274273904067,222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/222/diag/galaxies/hod02221_wst.h5,0.4847,0.06867,0.8597,1.0043,0.9681,0.609659158775275,14.362114150408472,13.783262281931876,13.27665376494023,0.216330491716946,222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/222/diag/galaxies/hod02224_wst.h5,0.4847,0.06867,0.8597,1.0043,0.9681,0.6900880571523214,13.950805975145597,14.188070732239325,12.814421631536996,0.15115351047355532,222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/222/diag/galaxies/hod02223_wst.h5,0.4847,0.06867,0.8597,1.0043,0.9681,0.20162937635234462,13.031688476533391,13.347757185916144,13.259131824718413,0.41910196370378894,222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/222/diag/galaxies/hod02225_wst.h5,0.4847,0.06867,0.8597,1.0043,0.9681,0.8087326949903391,13.47533950954991,13.797513017263128,13.369819627753543,0.32232708339807614,222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1583/diag/galaxies/hod15835_wst.h5,0.1857,0.04779,0.8073,1.1981,0.9641,0.3743220941366285,14.650662559836038,13.399208826672101,12.775791294447961,0.21332164224718222,1583
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1583/diag/galaxies/hod15832_wst.h5,0.1857,0.04779,0.8073,1.1981,0.9641,0.4838792730720054,14.733762228977062,14.111975192725204,12.77050160046447,0.2410467247254943,1583
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1583/diag/galaxies/hod15834_wst.h5,0.1857,0.04779,0.8073,1.1981,0.9641,0.9390863723843249,14.194370527534316,14.637654659356542,13.01928350481248,0.5514131374200162,1583
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1583/diag/galaxies/hod15833_wst.h5,0.1857,0.04779,0.8073,1.1981,0.9641,1.2680497374304378,13.749669876364488,13.3051516226899,13.515148024370127,0.3658894385755572,1583
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1583/diag/galaxies/hod15831_wst.h5,0.1857,0.04779,0.8073,1.1981,0.9641,0.4239046500090186,14.717382496403633,14.80191691466185,12.726761371941244,0.2149873087915158,1583
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/635/diag/galaxies/hod06354_wst.h5,0.1153,0.06331,0.5589,1.1823,0.8875,0.8010107603382479,13.459485171023664,14.14888278809777,13.696028281870174,0.3021821137084799,635
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/635/diag/galaxies/hod06352_wst.h5,0.1153,0.06331,0.5589,1.1823,0.8875,0.8369995613319076,14.030140900029199,13.843738089063967,12.341280864828935,0.422483878332632,635
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/635/diag/galaxies/hod06353_wst.h5,0.1153,0.06331,0.5589,1.1823,0.8875,0.7920457109785114,13.766288307893548,14.069303326352996,13.556735700858225,0.1546865592585063,635
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/635/diag/galaxies/hod06355_wst.h5,0.1153,0.06331,0.5589,1.1823,0.8875,0.45922258449347275,13.653098777089049,14.853470915670876,13.400628897289055,0.5104570258723587,635
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/635/diag/galaxies/hod06351_wst.h5,0.1153,0.06331,0.5589,1.1823,0.8875,0.869961782563538,14.086272597544086,14.282676162095884,13.441391419363772,0.38767537377259875,635
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/268/diag/galaxies/hod02682_wst.h5,0.4817,0.04629,0.7879,1.0525,0.6919,0.23504936167125057,14.712192019324421,14.688494454120633,13.71111556867245,0.5134218786454823,268
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/268/diag/galaxies/hod02685_wst.h5,0.4817,0.04629,0.7879,1.0525,0.6919,0.6044278096946522,14.005452150111749,13.10601773396737,13.273031202002642,0.5882708242275326,268
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/268/diag/galaxies/hod02683_wst.h5,0.4817,0.04629,0.7879,1.0525,0.6919,0.34768604904337674,13.399538968138044,14.680898592221135,13.578285750199843,0.29997756443474166,268
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/268/diag/galaxies/hod02681_wst.h5,0.4817,0.04629,0.7879,1.0525,0.6919,0.07569868201106683,13.505335223752573,13.413423187136729,13.76477336939955,0.16541225994291872,268
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/268/diag/galaxies/hod02684_wst.h5,0.4817,0.04629,0.7879,1.0525,0.6919,0.28130493911500565,13.446349239617318,13.16139037300528,13.14881695748505,0.45812826328957645,268
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/706/diag/galaxies/hod07063_wst.h5,0.3237,0.04147,0.5021,1.0465,0.6767,1.2382052343171903,13.70301742944045,13.93382571827262,13.577780405435965,0.16346221613972492,706
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/706/diag/galaxies/hod07062_wst.h5,0.3237,0.04147,0.5021,1.0465,0.6767,0.14013456773099503,13.016512382589884,13.564293073146114,13.919856609569885,0.3260613350488446,706
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/706/diag/galaxies/hod07061_wst.h5,0.3237,0.04147,0.5021,1.0465,0.6767,0.00537654497394735,13.706963686737312,13.202009008747975,12.035247234498787,0.48593575344199946,706
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/706/diag/galaxies/hod07065_wst.h5,0.3237,0.04147,0.5021,1.0465,0.6767,0.21782639027762035,14.557171798314272,13.677253524093278,12.634829907891335,0.5405695367417572,706
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/706/diag/galaxies/hod07064_wst.h5,0.3237,0.04147,0.5021,1.0465,0.6767,0.23884077539788967,14.14510134076417,14.424895727452643,13.920801228748148,0.42886836772161696,706
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/339/diag/galaxies/hod03391_wst.h5,0.3583,0.03787,0.8525,0.9725,0.7371,1.4739407660677064,14.104988402192227,13.973177854242053,13.699004745764832,0.15409462304140706,339
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/339/diag/galaxies/hod03395_wst.h5,0.3583,0.03787,0.8525,0.9725,0.7371,1.2708928093177694,13.55312177292103,14.814566244390365,12.896840823553074,0.22544932096829837,339
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/339/diag/galaxies/hod03392_wst.h5,0.3583,0.03787,0.8525,0.9725,0.7371,1.4670034253674995,13.878358347508776,14.035830404127612,12.442872285093397,0.29427666606329417,339
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/339/diag/galaxies/hod03394_wst.h5,0.3583,0.03787,0.8525,0.9725,0.7371,0.27799639367021056,14.832173040069007,14.043752854555626,13.13395289491362,0.5230606774092114,339
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/339/diag/galaxies/hod03393_wst.h5,0.3583,0.03787,0.8525,0.9725,0.7371,0.3333970925290178,14.315225059893121,14.559116041735978,12.108376511737498,0.2050074602470853,339
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1678/diag/galaxies/hod16782_wst.h5,0.1389,0.05875,0.8785,1.0159,0.6591,0.13814999162316355,13.784359368934872,13.27149807872205,12.596093219617934,0.14252133039457524,1678
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1678/diag/galaxies/hod16783_wst.h5,0.1389,0.05875,0.8785,1.0159,0.6591,1.1235068544941091,14.804385319048635,14.781796169146311,13.710498172136516,0.4052712238223882,1678
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1678/diag/galaxies/hod16784_wst.h5,0.1389,0.05875,0.8785,1.0159,0.6591,1.0116705576317333,13.06226336100037,14.16790339169909,12.562747390928838,0.1294810226518681,1678
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1678/diag/galaxies/hod16781_wst.h5,0.1389,0.05875,0.8785,1.0159,0.6591,1.0116125694974982,14.650842647854823,13.58226807897424,13.725825912806288,0.5345647253785737,1678
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1678/diag/galaxies/hod16785_wst.h5,0.1389,0.05875,0.8785,1.0159,0.6591,1.064203649226286,14.005700312667141,13.166875175079069,13.045107498508576,0.3428490309682163,1678
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1543/diag/galaxies/hod15435_wst.h5,0.1227,0.04177,0.7073,0.8269,0.8575,0.8804009228442204,14.690457953471165,14.095406592849944,12.381600516664081,0.2859585091917568,1543
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1543/diag/galaxies/hod15434_wst.h5,0.1227,0.04177,0.7073,0.8269,0.8575,0.07710984619516886,13.559608344204682,14.199908138273114,13.88136312241331,0.5107193715172097,1543
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1543/diag/galaxies/hod15433_wst.h5,0.1227,0.04177,0.7073,0.8269,0.8575,1.3087953912706962,14.680499609382736,13.11651923569416,13.032960076172296,0.40863495634367,1543
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1543/diag/galaxies/hod15431_wst.h5,0.1227,0.04177,0.7073,0.8269,0.8575,1.2818506997570713,13.276173755472652,13.428396598356857,12.463569355942102,0.17111346418310422,1543
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1543/diag/galaxies/hod15432_wst.h5,0.1227,0.04177,0.7073,0.8269,0.8575,0.28864307229982683,14.429838012519602,13.123435140441138,13.151379804112123,0.24035382872085267,1543
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/560/diag/galaxies/hod05603_wst.h5,0.3451,0.06003,0.8795,1.1751,0.8137,0.3941923422426192,14.971281067598731,13.422501064219318,13.33083528756893,0.5389715990182825,560
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/560/diag/galaxies/hod05605_wst.h5,0.3451,0.06003,0.8795,1.1751,0.8137,0.3521133328297258,14.051446727747795,13.839818382872082,13.289846258588344,0.4023121261935073,560
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/560/diag/galaxies/hod05602_wst.h5,0.3451,0.06003,0.8795,1.1751,0.8137,0.48975504828921734,13.498610453810247,14.134553911648794,13.626927700480831,0.2106632692202455,560
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/560/diag/galaxies/hod05604_wst.h5,0.3451,0.06003,0.8795,1.1751,0.8137,0.07964578610693723,13.323224696539315,14.693367711958452,13.775282015077035,0.175008037931541,560
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/560/diag/galaxies/hod05601_wst.h5,0.3451,0.06003,0.8795,1.1751,0.8137,1.442400359988509,13.007325335690094,14.957993276027212,13.214837219630411,0.5984236767554854,560
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/631/diag/galaxies/hod06311_wst.h5,0.1673,0.04307,0.7541,0.9341,0.7295,0.26566038239676937,13.544401328008087,13.366155805325835,12.101237961223422,0.507564974721841,631
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/631/diag/galaxies/hod06313_wst.h5,0.1673,0.04307,0.7541,0.9341,0.7295,0.20725087038882983,14.05019948744837,14.553061579920431,12.849960065450624,0.43975311251782845,631
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/631/diag/galaxies/hod06312_wst.h5,0.1673,0.04307,0.7541,0.9341,0.7295,0.3239927754311753,13.388452271758775,13.778951698430182,12.469814489182019,0.5519856844748716,631
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/631/diag/galaxies/hod06314_wst.h5,0.1673,0.04307,0.7541,0.9341,0.7295,1.3713170427968997,14.111730812687394,13.81911299303039,13.484382422757669,0.5622159129512133,631
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/631/diag/galaxies/hod06315_wst.h5,0.1673,0.04307,0.7541,0.9341,0.7295,1.3541274817935502,14.087750663808116,14.621120491534237,12.23172635959015,0.41014056015920586,631
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1357/diag/galaxies/hod13572_wst.h5,0.2385,0.03021,0.8427,0.9019,0.7625,0.627996342292429,13.63549820313932,14.720842740728465,12.662587144309109,0.3404354693175341,1357
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1357/diag/galaxies/hod13573_wst.h5,0.2385,0.03021,0.8427,0.9019,0.7625,0.6670220845410081,13.135474323522173,14.66428337998278,12.617310584776542,0.38942993813334625,1357
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1357/diag/galaxies/hod13574_wst.h5,0.2385,0.03021,0.8427,0.9019,0.7625,0.0825824285302415,14.993187303153919,13.599943003602245,13.290918061842055,0.2518885324159894,1357
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1357/diag/galaxies/hod13571_wst.h5,0.2385,0.03021,0.8427,0.9019,0.7625,0.7331729192372323,14.250185379709796,14.399204103460532,12.495019943020797,0.10673010921087153,1357
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1357/diag/galaxies/hod13575_wst.h5,0.2385,0.03021,0.8427,0.9019,0.7625,0.10490958035417508,13.606732899603921,14.983500866971674,13.316018373575721,0.156398092763363,1357
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/264/diag/galaxies/hod02641_wst.h5,0.4783,0.06101,0.8953,1.0315,0.8733,1.42096117741964,13.91046095978016,14.92608233248286,13.103471841972583,0.3148370928283477,264
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/264/diag/galaxies/hod02645_wst.h5,0.4783,0.06101,0.8953,1.0315,0.8733,0.5019593610332613,14.404895946092816,13.073143209072237,12.129737399659918,0.16528294154197207,264
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/264/diag/galaxies/hod02642_wst.h5,0.4783,0.06101,0.8953,1.0315,0.8733,0.6903724007316872,13.045704298209904,13.360766417535121,13.030749056135729,0.399292877972488,264
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/264/diag/galaxies/hod02644_wst.h5,0.4783,0.06101,0.8953,1.0315,0.8733,1.019918974348355,14.846450014710511,14.661317857746164,13.36829737628233,0.3580667333859786,264
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/264/diag/galaxies/hod02643_wst.h5,0.4783,0.06101,0.8953,1.0315,0.8733,1.283532833078972,13.627470846004618,14.848044717482978,12.693019150987858,0.5037605704397936,264
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1222/diag/galaxies/hod12223_wst.h5,0.1453,0.03687,0.6415,0.8457,0.6787,0.35240262613497697,14.955500948859079,13.664867393446505,12.834140991919817,0.425499036286496,1222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1222/diag/galaxies/hod12224_wst.h5,0.1453,0.03687,0.6415,0.8457,0.6787,0.4894658025722333,14.994278608634948,13.24935478735363,13.864100217951407,0.18775997719992768,1222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1222/diag/galaxies/hod12225_wst.h5,0.1453,0.03687,0.6415,0.8457,0.6787,1.057932673009018,14.054687296565126,14.073650428435055,13.942515953790384,0.5197393704812852,1222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1222/diag/galaxies/hod12222_wst.h5,0.1453,0.03687,0.6415,0.8457,0.6787,1.2704000500837962,14.735345511836746,14.836197300986843,13.824342372343384,0.22527356620779285,1222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/1222/diag/galaxies/hod12221_wst.h5,0.1453,0.03687,0.6415,0.8457,0.6787,1.0555832990708263,14.22401645559843,13.530432903581765,12.603387260042002,0.24299399311959427,1222
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/677/diag/galaxies/hod06772_wst.h5,0.3877,0.06547,0.6621,0.9455,0.8355,0.7763255556140374,13.782976153459657,14.307435482217317,12.840862046979831,0.11379576202256411,677
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/677/diag/galaxies/hod06771_wst.h5,0.3877,0.06547,0.6621,0.9455,0.8355,0.9380996437218596,14.164769748297445,13.950659306836611,12.828508872158208,0.28062452673494676,677
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/677/diag/galaxies/hod06775_wst.h5,0.3877,0.06547,0.6621,0.9455,0.8355,0.675451394242703,13.489639532344356,14.612087579640335,12.273088952149935,0.19666026335199696,677
/anvil/scratch/x-abairagi/cmass-ili/quijote/nbody/L1000-N128/677/diag/galaxies/hod06773_wst.h5,0.3877,0.06547,0.6621,0.9455,0.8355,0.6259475250709845,13.787449244408634,13.264255849319804,13.332587986494609,0.41359861570754397,677
